"subject","task_type","task_ordering","condition","subject_race","subject_age","subject_gender","character_id","opponent","simChar","simOpp","simDiff","simDiffRace","simDiffAge","simDiffGender","chosen","raceChar","ageChar","genderChar","raceOpp","ageOpp","genderOpp","subject_college","subject_ability","subject_awareness","rt","data_index"
"4","choice",0,"Casual","White",28,"man","380",460,0,3,-3,-1,-1,-1,0,"east-asian",23,"female","white",27,"male","yes","[6]","yes",1341,0
"4","choice",0,"Casual","White",28,"man","460",380,3,0,3,1,1,1,0,"white",27,"male","east-asian",23,"female","yes","[6]","yes",1341,0
"4","choice",0,"Casual","White",28,"man","425",647,3,2,1,1,0,0,1,"white",31,"male","east-asian",25,"male","yes","[6]","yes",745,0
"4","choice",0,"Casual","White",28,"man","647",425,2,3,-1,-1,0,0,0,"east-asian",25,"male","white",31,"male","yes","[6]","yes",745,0
"4","choice",0,"Casual","White",28,"man","380",531,0,1,-1,-1,0,0,0,"east-asian",23,"female","white",36,"female","yes","[6]","yes",1301,0
"4","choice",0,"Casual","White",28,"man","531",380,1,0,1,1,0,0,0,"white",36,"female","east-asian",23,"female","yes","[6]","yes",1301,0
"4","choice",0,"Casual","White",28,"man","313",460,2,3,-1,0,0,-1,0,"white",26,"female","white",27,"male","yes","[6]","yes",951,0
"4","choice",0,"Casual","White",28,"man","460",313,3,2,1,0,0,1,0,"white",27,"male","white",26,"female","yes","[6]","yes",951,0
"4","choice",0,"Casual","White",28,"man","425",402,3,1,2,1,0,1,1,"white",31,"male","east-asian",29,"female","yes","[6]","yes",1986,0
"4","choice",0,"Casual","White",28,"man","402",425,1,3,-2,-1,0,-1,0,"east-asian",29,"female","white",31,"male","yes","[6]","yes",1986,0
"4","choice",0,"Casual","White",28,"man","647",313,2,2,0,-1,0,1,0,"east-asian",25,"male","white",26,"female","yes","[6]","yes",1131,0
"4","choice",0,"Casual","White",28,"man","313",647,2,2,0,1,0,-1,0,"white",26,"female","east-asian",25,"male","yes","[6]","yes",1131,0
"4","choice",0,"Casual","White",28,"man","380",495,0,0,0,0,0,0,1,"east-asian",23,"female","black",37,"female","yes","[6]","yes",30858,0
"4","choice",0,"Casual","White",28,"man","495",380,0,0,0,0,0,0,1,"black",37,"female","east-asian",23,"female","yes","[6]","yes",30858,0
"4","choice",0,"Casual","White",28,"man","647",402,2,1,1,0,0,1,0,"east-asian",25,"male","east-asian",29,"female","yes","[6]","yes",3748,0
"4","choice",0,"Casual","White",28,"man","402",647,1,2,-1,0,0,-1,1,"east-asian",29,"female","east-asian",25,"male","yes","[6]","yes",3748,0
"4","choice",0,"Casual","White",28,"man","531",313,1,2,-1,0,-1,0,1,"white",36,"female","white",26,"female","yes","[6]","yes",1521,0
"4","choice",0,"Casual","White",28,"man","313",531,2,1,1,0,1,0,1,"white",26,"female","white",36,"female","yes","[6]","yes",1521,0
"4","choice",0,"Casual","White",28,"man","495",460,0,3,-3,-1,-1,-1,0,"black",37,"female","white",27,"male","yes","[6]","yes",4099,0
"4","choice",0,"Casual","White",28,"man","460",495,3,0,3,1,1,1,1,"white",27,"male","black",37,"female","yes","[6]","yes",4099,0
"4","choice",0,"Casual","White",28,"man","313",425,2,3,-1,0,0,-1,0,"white",26,"female","white",31,"male","yes","[6]","yes",1328,0
"4","choice",0,"Casual","White",28,"man","425",313,3,2,1,0,0,1,0,"white",31,"male","white",26,"female","yes","[6]","yes",1328,0
"4","choice",0,"Casual","White",28,"man","495",531,0,1,-1,-1,0,0,0,"black",37,"female","white",36,"female","yes","[6]","yes",1674,0
"4","choice",0,"Casual","White",28,"man","531",495,1,0,1,1,0,0,1,"white",36,"female","black",37,"female","yes","[6]","yes",1674,0
"4","choice",0,"Casual","White",28,"man","402",460,1,3,-2,-1,0,-1,0,"east-asian",29,"female","white",27,"male","yes","[6]","yes",2171,0
"4","choice",0,"Casual","White",28,"man","460",402,3,1,2,1,0,1,0,"white",27,"male","east-asian",29,"female","yes","[6]","yes",2171,0
"4","choice",0,"Casual","White",28,"man","495",313,0,2,-2,-1,-1,0,0,"black",37,"female","white",26,"female","yes","[6]","yes",1265,0
"4","choice",0,"Casual","White",28,"man","313",495,2,0,2,1,1,0,1,"white",26,"female","black",37,"female","yes","[6]","yes",1265,0
"4","choice",0,"Casual","White",28,"man","531",402,1,1,0,1,-1,0,0,"white",36,"female","east-asian",29,"female","yes","[6]","yes",1815,0
"4","choice",0,"Casual","White",28,"man","402",531,1,1,0,-1,1,0,0,"east-asian",29,"female","white",36,"female","yes","[6]","yes",1815,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","490",664,0,3,-3,-1,-1,-1,0,"latino",32,"female","east-asian",26,"male","yes","[4]","no",4580,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","664",490,3,0,3,1,1,1,1,"east-asian",26,"male","latino",32,"female","yes","[4]","no",4580,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","551",290,2,1,1,0,0,1,1,"south-asian",25,"male","black",30,"female","yes","[4]","no",2877,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","290",551,1,2,-1,0,0,-1,0,"black",30,"female","south-asian",25,"male","yes","[4]","no",2877,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","664",652,3,3,0,0,0,0,1,"east-asian",26,"male","east-asian",25,"male","yes","[4]","no",2221,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","652",664,3,3,0,0,0,0,0,"east-asian",25,"male","east-asian",26,"male","yes","[4]","no",2221,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","683",684,2,1,1,1,0,0,1,"east-asian",24,"male","south-asian",21,"male","yes","[4]","no",3029,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","684",683,1,2,-1,-1,0,0,0,"south-asian",21,"male","east-asian",24,"male","yes","[4]","no",3029,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","652",290,3,1,2,1,0,1,1,"east-asian",25,"male","black",30,"female","yes","[4]","no",2222,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","290",652,1,3,-2,-1,0,-1,0,"black",30,"female","east-asian",25,"male","yes","[4]","no",2222,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","664",551,3,2,1,1,0,0,1,"east-asian",26,"male","south-asian",25,"male","yes","[4]","no",7557,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","551",664,2,3,-1,-1,0,0,1,"south-asian",25,"male","east-asian",26,"male","yes","[4]","no",7557,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","233",652,0,3,-3,-1,-1,-1,0,"south-asian",23,"female","east-asian",25,"male","yes","[4]","no",4522,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","652",233,3,0,3,1,1,1,1,"east-asian",25,"male","south-asian",23,"female","yes","[4]","no",4522,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","664",290,3,1,2,1,0,1,1,"east-asian",26,"male","black",30,"female","yes","[4]","no",1491,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","290",664,1,3,-2,-1,0,-1,0,"black",30,"female","east-asian",26,"male","yes","[4]","no",1491,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","683",652,2,3,-1,0,-1,0,1,"east-asian",24,"male","east-asian",25,"male","yes","[4]","no",4502,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","652",683,3,2,1,0,1,0,1,"east-asian",25,"male","east-asian",24,"male","yes","[4]","no",4502,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","233",290,0,1,-1,0,-1,0,0,"south-asian",23,"female","black",30,"female","yes","[4]","no",3068,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","290",233,1,0,1,0,1,0,0,"black",30,"female","south-asian",23,"female","yes","[4]","no",3068,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","652",490,3,0,3,1,1,1,1,"east-asian",25,"male","latino",32,"female","yes","[4]","no",1533,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","490",652,0,3,-3,-1,-1,-1,0,"latino",32,"female","east-asian",25,"male","yes","[4]","no",1533,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","684",233,1,0,1,0,0,1,1,"south-asian",21,"male","south-asian",23,"female","yes","[4]","no",4615,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","233",684,0,1,-1,0,0,-1,0,"south-asian",23,"female","south-asian",21,"male","yes","[4]","no",4615,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","490",683,0,2,-2,-1,0,-1,0,"latino",32,"female","east-asian",24,"male","yes","[4]","no",1810,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","683",490,2,0,2,1,0,1,1,"east-asian",24,"male","latino",32,"female","yes","[4]","no",1810,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","684",551,1,2,-1,0,-1,0,0,"south-asian",21,"male","south-asian",25,"male","yes","[4]","no",1908,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","551",684,2,1,1,0,1,0,1,"south-asian",25,"male","south-asian",21,"male","yes","[4]","no",1908,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","290",683,1,2,-1,-1,1,-1,0,"black",30,"female","east-asian",24,"male","yes","[4]","no",1238,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","683",290,2,1,1,1,-1,1,1,"east-asian",24,"male","black",30,"female","yes","[4]","no",1238,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","233",664,0,3,-3,-1,-1,-1,0,"south-asian",23,"female","east-asian",26,"male","yes","[4]","no",5829,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","664",233,3,0,3,1,1,1,1,"east-asian",26,"male","south-asian",23,"female","yes","[4]","no",5829,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","551",490,2,0,2,0,1,1,1,"south-asian",25,"male","latino",32,"female","yes","[4]","no",1756,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","490",551,0,2,-2,0,-1,-1,1,"latino",32,"female","south-asian",25,"male","yes","[4]","no",1756,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","683",664,2,3,-1,0,-1,0,0,"east-asian",24,"male","east-asian",26,"male","yes","[4]","no",2239,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","664",683,3,2,1,0,1,0,1,"east-asian",26,"male","east-asian",24,"male","yes","[4]","no",2239,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","233",551,0,2,-2,0,-1,-1,0,"south-asian",23,"female","south-asian",25,"male","yes","[4]","no",2676,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","551",233,2,0,2,0,1,1,0,"south-asian",25,"male","south-asian",23,"female","yes","[4]","no",2676,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","684",664,1,3,-2,-1,-1,0,0,"south-asian",21,"male","east-asian",26,"male","yes","[4]","no",4564,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","664",684,3,1,2,1,1,0,1,"east-asian",26,"male","south-asian",21,"male","yes","[4]","no",4564,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","233",683,0,2,-2,-1,0,-1,0,"south-asian",23,"female","east-asian",24,"male","yes","[4]","no",4144,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","683",233,2,0,2,1,0,1,1,"east-asian",24,"male","south-asian",23,"female","yes","[4]","no",4144,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","684",652,1,3,-2,-1,-1,0,0,"south-asian",21,"male","east-asian",25,"male","yes","[4]","no",1693,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","652",684,3,1,2,1,1,0,0,"east-asian",25,"male","south-asian",21,"male","yes","[4]","no",1693,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","683",551,2,2,0,1,-1,0,1,"east-asian",24,"male","south-asian",25,"male","yes","[4]","no",1637,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","551",683,2,2,0,-1,1,0,1,"south-asian",25,"male","east-asian",24,"male","yes","[4]","no",1637,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","684",490,1,0,1,0,0,1,1,"south-asian",21,"male","latino",32,"female","yes","[4]","no",1229,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","490",684,0,1,-1,0,0,-1,1,"latino",32,"female","south-asian",21,"male","yes","[4]","no",1229,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","551",652,2,3,-1,-1,0,0,0,"south-asian",25,"male","east-asian",25,"male","yes","[4]","no",1797,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","652",551,3,2,1,1,0,0,1,"east-asian",25,"male","south-asian",25,"male","yes","[4]","no",1797,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","490",233,0,0,0,0,0,0,1,"latino",32,"female","south-asian",23,"female","yes","[4]","no",1518,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","233",490,0,0,0,0,0,0,0,"south-asian",23,"female","latino",32,"female","yes","[4]","no",1518,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","684",290,1,1,0,0,-1,1,1,"south-asian",21,"male","black",30,"female","yes","[4]","no",1581,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","290",684,1,1,0,0,1,-1,0,"black",30,"female","south-asian",21,"male","yes","[4]","no",1581,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","290",490,1,0,1,0,1,0,1,"black",30,"female","latino",32,"female","yes","[4]","no",3245,0
"5","choice",1,"Competitive","East/Southeast Asian",27,"man","490",290,0,1,-1,0,-1,0,1,"latino",32,"female","black",30,"female","yes","[4]","no",3245,0
"6","choice",1,"Competitive","White",27,"other","468",310,0,2,-2,-1,-1,0,1,"black",40,"female","white",26,"female","yes","[7]","no",5557,0
"6","choice",1,"Competitive","White",27,"other","310",468,2,0,2,1,1,0,1,"white",26,"female","black",40,"female","yes","[7]","no",5557,0
"6","choice",1,"Competitive","White",27,"other","670",192,1,1,0,0,0,0,0,"east-asian",26,"male","black",26,"male","yes","[7]","no",2695,0
"6","choice",1,"Competitive","White",27,"other","192",670,1,1,0,0,0,0,0,"black",26,"male","east-asian",26,"male","yes","[7]","no",2695,0
"6","choice",1,"Competitive","White",27,"other","460",233,2,0,2,1,1,0,1,"white",27,"male","south-asian",23,"female","yes","[7]","no",2286,0
"6","choice",1,"Competitive","White",27,"other","233",460,0,2,-2,-1,-1,0,0,"south-asian",23,"female","white",27,"male","yes","[7]","no",2286,0
"6","choice",1,"Competitive","White",27,"other","192",530,1,1,0,-1,1,0,0,"black",26,"male","white",33,"female","yes","[7]","no",2017,0
"6","choice",1,"Competitive","White",27,"other","530",192,1,1,0,1,-1,0,1,"white",33,"female","black",26,"male","yes","[7]","no",2017,0
"6","choice",1,"Competitive","White",27,"other","468",670,0,1,-1,0,-1,0,0,"black",40,"female","east-asian",26,"male","yes","[7]","no",2995,0
"6","choice",1,"Competitive","White",27,"other","670",468,1,0,1,0,1,0,1,"east-asian",26,"male","black",40,"female","yes","[7]","no",2995,0
"6","choice",1,"Competitive","White",27,"other","460",192,2,1,1,1,0,0,0,"white",27,"male","black",26,"male","yes","[7]","no",2144,0
"6","choice",1,"Competitive","White",27,"other","192",460,1,2,-1,-1,0,0,0,"black",26,"male","white",27,"male","yes","[7]","no",2144,0
"6","choice",1,"Competitive","White",27,"other","310",233,2,0,2,1,1,0,1,"white",26,"female","south-asian",23,"female","yes","[7]","no",1992,0
"6","choice",1,"Competitive","White",27,"other","233",310,0,2,-2,-1,-1,0,1,"south-asian",23,"female","white",26,"female","yes","[7]","no",1992,0
"6","choice",1,"Competitive","White",27,"other","460",670,2,1,1,1,0,0,1,"white",27,"male","east-asian",26,"male","yes","[7]","no",2746,0
"6","choice",1,"Competitive","White",27,"other","670",460,1,2,-1,-1,0,0,0,"east-asian",26,"male","white",27,"male","yes","[7]","no",2746,0
"6","choice",1,"Competitive","White",27,"other","233",192,0,1,-1,0,-1,0,0,"south-asian",23,"female","black",26,"male","yes","[7]","no",2333,0
"6","choice",1,"Competitive","White",27,"other","192",233,1,0,1,0,1,0,0,"black",26,"male","south-asian",23,"female","yes","[7]","no",2333,0
"6","choice",1,"Competitive","White",27,"other","460",468,2,0,2,1,1,0,1,"white",27,"male","black",40,"female","yes","[7]","no",1682,0
"6","choice",1,"Competitive","White",27,"other","468",460,0,2,-2,-1,-1,0,0,"black",40,"female","white",27,"male","yes","[7]","no",1682,0
"6","choice",1,"Competitive","White",27,"other","530",637,1,0,1,1,0,0,0,"white",33,"female","black",35,"male","yes","[7]","no",5356,0
"6","choice",1,"Competitive","White",27,"other","637",530,0,1,-1,-1,0,0,1,"black",35,"male","white",33,"female","yes","[7]","no",5356,0
"6","choice",1,"Competitive","White",27,"other","310",192,2,1,1,1,0,0,1,"white",26,"female","black",26,"male","yes","[7]","no",1597,0
"6","choice",1,"Competitive","White",27,"other","192",310,1,2,-1,-1,0,0,0,"black",26,"male","white",26,"female","yes","[7]","no",1597,0
"6","choice",1,"Competitive","White",27,"other","670",637,1,0,1,0,1,0,0,"east-asian",26,"male","black",35,"male","yes","[7]","no",2785,0
"6","choice",1,"Competitive","White",27,"other","637",670,0,1,-1,0,-1,0,0,"black",35,"male","east-asian",26,"male","yes","[7]","no",2785,0
"6","choice",1,"Competitive","White",27,"other","460",310,2,2,0,0,0,0,1,"white",27,"male","white",26,"female","yes","[7]","no",2473,0
"6","choice",1,"Competitive","White",27,"other","310",460,2,2,0,0,0,0,1,"white",26,"female","white",27,"male","yes","[7]","no",2473,0
"6","choice",1,"Competitive","White",27,"other","468",530,0,1,-1,-1,0,0,0,"black",40,"female","white",33,"female","yes","[7]","no",2639,0
"6","choice",1,"Competitive","White",27,"other","530",468,1,0,1,1,0,0,1,"white",33,"female","black",40,"female","yes","[7]","no",2639,0
"6","choice",1,"Competitive","White",27,"other","637",192,0,1,-1,0,-1,0,1,"black",35,"male","black",26,"male","yes","[7]","no",1990,0
"6","choice",1,"Competitive","White",27,"other","192",637,1,0,1,0,1,0,1,"black",26,"male","black",35,"male","yes","[7]","no",1990,0
"6","choice",1,"Competitive","White",27,"other","530",310,1,2,-1,0,-1,0,0,"white",33,"female","white",26,"female","yes","[7]","no",3355,0
"6","choice",1,"Competitive","White",27,"other","310",530,2,1,1,0,1,0,1,"white",26,"female","white",33,"female","yes","[7]","no",3355,0
"6","choice",1,"Competitive","White",27,"other","637",460,0,2,-2,-1,-1,0,0,"black",35,"male","white",27,"male","yes","[7]","no",2259,0
"6","choice",1,"Competitive","White",27,"other","460",637,2,0,2,1,1,0,0,"white",27,"male","black",35,"male","yes","[7]","no",2259,0
"6","choice",1,"Competitive","White",27,"other","670",310,1,2,-1,-1,0,0,0,"east-asian",26,"male","white",26,"female","yes","[7]","no",4607,0
"6","choice",1,"Competitive","White",27,"other","310",670,2,1,1,1,0,0,1,"white",26,"female","east-asian",26,"male","yes","[7]","no",4607,0
"6","choice",1,"Competitive","White",27,"other","468",637,0,0,0,0,0,0,0,"black",40,"female","black",35,"male","yes","[7]","no",1639,0
"6","choice",1,"Competitive","White",27,"other","637",468,0,0,0,0,0,0,1,"black",35,"male","black",40,"female","yes","[7]","no",1639,0
"6","choice",1,"Competitive","White",27,"other","233",670,0,1,-1,0,-1,0,1,"south-asian",23,"female","east-asian",26,"male","yes","[7]","no",1347,0
"6","choice",1,"Competitive","White",27,"other","670",233,1,0,1,0,1,0,0,"east-asian",26,"male","south-asian",23,"female","yes","[7]","no",1347,0
"6","choice",1,"Competitive","White",27,"other","468",192,0,1,-1,0,-1,0,1,"black",40,"female","black",26,"male","yes","[7]","no",1535,0
"6","choice",1,"Competitive","White",27,"other","192",468,1,0,1,0,1,0,1,"black",26,"male","black",40,"female","yes","[7]","no",1535,0
"6","choice",1,"Competitive","White",27,"other","233",637,0,0,0,0,0,0,1,"south-asian",23,"female","black",35,"male","yes","[7]","no",1534,0
"6","choice",1,"Competitive","White",27,"other","637",233,0,0,0,0,0,0,0,"black",35,"male","south-asian",23,"female","yes","[7]","no",1534,0
"6","choice",1,"Competitive","White",27,"other","460",530,2,1,1,0,1,0,0,"white",27,"male","white",33,"female","yes","[7]","no",3541,0
